hash,trainerName,lang,text
884b6a513a6ddaa8,"Vincent",de,"ich"
e3f41ea07259161a,"Vincent",de,"Ich auch. Es ist kühl und fühlt sich angenehm an."
1b1fe3fa78a6bc69,"Vincent",de,"Ich begleite dich den ganzen Weg."
bdddb69ffdd2a24e,"Vincent",de,"Ich bin Angestellte. Ich arbeite bei einer Handelsfirma."
09cc7109bc9147cc,"Vincent",de,"Ich bin groß."
d5d36e5c42139184,"Vincent",de,"Ich bin im Hotel."
5538ef06405392d7,"Vincent",de,"Ich bin Ingenieur. Ich leite Projekte."
250718a992f91c7b,"Vincent",de,"Ich bin klein und habe lange Haare."
0714fee1cf8e60b0,"Vincent",de,"Ich bin klein."
549211a802299f31,"Vincent",de,"Ich bin Lehrerin."
b2f69168828d5811,"Vincent",de,"Ich bin nicht traurig."
5de6fde7993c2fcd,"Vincent",de,"Ich bin vor drei Jahren gekommen."
6e126af59779d97d,"Vincent",de,"Ich brauche einen Computer."
785ba61148d6abe3,"Vincent",de,"Ich brauche zwei Tomaten."
9aa7edec660d944d,"Vincent",de,"Ich esse Brot und Eier."
f28e1ae28d953324,"Vincent",de,"Ich esse Gemüse und Obst."
befd94b930824bcb,"Vincent",de,"Ich esse im Büro."
82f12edbf9492021,"Vincent",de,"Ich esse jeden Tag Brot."
27aa192e1f00367f,"Vincent",de,"Ich esse oft in einem Restaurant."
cada980fbee88466,"Vincent",de,"Ich fahre ins Hotel."
17eac38d073a8bb5,"Vincent",de,"Ich fahre mit dem Bus zur Arbeit."
2a3bbae5b5207b4f,"Vincent",de,"Ich fahre mit dem Fahrrad zur Arbeit."
2d56cfa67fdf68b8,"Vincent",de,"Ich fahre mit dem Zug zur Schule."
ac00563bdf25cc8e,"Vincent",de,"Ich fahre mit dem Zug. Dann steige ich auf den Bus um."
d26448266717546a,"Vincent",de,"Ich fahre zum Bahnhof."
af982eb9cc1e9f02,"Vincent",de,"Ich finde, der Himmel ist heute auch am schönsten."
ca0d66b1409141bb,"Vincent",de,"Ich freue mich darauf!"
ef53d383551c256a,"Vincent",de,"Ich freue mich schon!"
27756588217a4308,"Vincent",de,"Ich gebe den Test ab."
4c8488e0b71ad37d,"Vincent",de,"Ich gebe die Hausaufgabe ab."
5e38740e5140d602,"Vincent",de,"Ich glaube, diese schwarzen Schuhe passen gut."
c394492d1d10ec88,"Vincent",de,"Ich habe das Gefühl, ich kann sogar den Horizont sehen."
d4a2131758a1f3b3,"Vincent",de,"Ich habe eine E-Mail bekommen."
2a0d6cd9fceb41a6,"Vincent",de,"Ich habe eine Schwester."
b239c625328b20f3,"Vincent",de,"Ich habe einen Bruder."
032699ac29ab9fde,"Vincent",de,"Ich habe einen Kollegen getroffen."
cfd49d739fe839b9,"Vincent",de,"Ich habe einen Sohn und eine Tochter."
5791c54651786900,"Vincent",de,"Ich habe einen starken Rücken."
902ae6333fc9c479,"Vincent",de,"Ich habe gestern nicht gut geschlafen."
7ef738d7ccf549bc,"Vincent",de,"Ich habe keine Sorge."
58fa56ad61a00ea9,"Vincent",de,"Ich habe noch nicht mit ihm gesprochen. Ich habe Angst."
50207e7320acad78,"Vincent",de,"Ich habe starke Arme."
6acd482361812998,"Vincent",de,"Ich habe viel Geld gespart."
2c4b21b1f142c0c6,"Vincent",de,"Ich habe zwei Kinder."
f0f651134850df19,"Vincent",de,"Ich hatte zwei Katzen."
ca98e13cc45dcc81,"Vincent",de,"Ich hoffe, der Sommer kommt bald."
62985546b8e60e82,"Vincent",de,"Ich kann auch meine Finger bewegen."
ade72142b9495d89,"Vincent",de,"Ich kaufe drei Tomaten."
0217bac6527f4189,"Vincent",de,"Ich kaufe ein paar Tomaten."
c0bc41dd306311d5,"Vincent",de,"Ich komme auch bald an. Ich beschreibe dir, wie ich aussehe."
433d238354f35ed1,"Vincent",de,"Ich komme aus Deutschland."
1195b8bb526b0785,"Vincent",de,"Ich komme aus Frankreich."
e4782cbaa9a56d5a,"Vincent",de,"Ich komme aus Großbritannien."
6c0b8c91e8ae6fcf,"Vincent",de,"Ich komme um sechs Uhr im Büro an."
159ac5edc2222a88,"Vincent",de,"Ich lege die Karte auf den Tisch."
596812699467ae08,"Vincent",de,"Ich mache mir Sorgen. Ich verpasse wohl den Zug."
90d7d93d3dd0a3c6,"Vincent",de,"Ich mag Berge lieber als das Meer."
559e74068eba2cc8,"Vincent",de,"Ich mag das Essen und die heißen Quellen."
a0876fc7ac7ae4f6,"Vincent",de,"Ich mag die Firma."
67f0917ac58f74fa,"Vincent",de,"Ich mag süße Sachen."
621f7d5b4259ee09,"Vincent",de,"Ich möchte auch die Kaninchen sehen."
0fba59c6ab365b8b,"Vincent",de,"Ich möchte die Elefanten sehen!"
b472ded94b464117,"Vincent",de,"Ich möchte etwa vier Tage bleiben."
513dd58fad3d2fa7,"Vincent",de,"Ich möchte mich gut vorbereiten."
94e9cfb4bde2436c,"Vincent",de,"Ich möchte nach Okinawa."
bad063a064248a89,"Vincent",de,"Ich möchte Reis essen."
5aaa41c04f27d090,"Vincent",de,"Ich möchte sie schnell sehen!"
a77d61df6ca4d7ac,"Vincent",de,"Ich möchte Sushi essen."
453d9c03ad1d3db0,"Vincent",de,"Ich möchte viele Fotos machen."
599a17c43a500acf,"Vincent",de,"Ich nehme das hier."
c0ccf5ae0d888378,"Vincent",de,"Ich passe gut auf."
aded54ce57765ecb,"Vincent",de,"Ich passe im Unterricht auf."
8750c67f4cfdd006,"Vincent",de,"Ich plane, nach Korea zu reisen."
1a3fad8589bc40b3,"Vincent",de,"Ich putze sie immer."
3bc1e581ad755b3b,"Vincent",de,"Ich rupfe die Federn von deinem Kopf"
2ba5a340246d8e6f,"Vincent",de,"Ich schreibe die Antwort auf."
2edabc4863d4370c,"Vincent",de,"Ich schreibe eine E-Mail."
2f1e9f309e3d2f37,"Vincent",de,"Ich sehe den Chef."
9374e10298c2e0cd,"Vincent",de,"Ich sehe den Kollegen."
9bdffefc6be95dfc,"Vincent",de,"Ich sehe die Kollegin."
f785141ba04f87a3,"Vincent",de,"Ich spreche Französisch und Englisch."
57350cd453ef4830,"Vincent",de,"Ich steige an der nächsten Station aus."
dc591db9dd2efe3e,"Vincent",de,"Ich steige in den Bus ein."
0ed0b389e4012329,"Vincent",de,"Ich steige in den Zug ein."
e752eb4db5e37248,"Vincent",de,"Ich steige in Shinjuku um."
df1fecd7967aecbe,"Vincent",de,"Ich steige in Tokio um."
1cb273c5cfde41b7,"Vincent",de,"Ich suche das Museum."
c195f53b2c965aaa,"Vincent",de,"Ich trage rote Kleidung."
e51057ae2adb3094,"Vincent",de,"Ich verlasse das Haus um sieben Uhr."
035ceae67eb12fd7,"Vincent",de,"Ich verlasse um sieben Uhr das Haus."
b8d8ed2697ccbc54,"Vincent",de,"Ich war wegen der Arbeit nervös."
120c41f8dfa779dc,"Vincent",de,"Ich weine nicht."
b2a50720aa1f0594,"Vincent",de,"Ich weiß nicht. Ich frage ihn."
974a18b840bab7b7,"Vincent",de,"Ich weiß, dass du dich sehr anstrengst."
63c20d9793a615b7,"Vincent",de,"Ich wohne mit meinem Mann und meiner Tochter."
f13e142843d113c5,"Vincent",de,"Ich würde gerne, aber der Fahrpreis ist teuer."
ee4814ff411541a4,"Vincent",de,"Ich zahle bar."
f92a829d6b5b7e3c,"Vincent",de,"Ihr benutzt die Medikamente."
6070dd54aefd4f99,"Vincent",de,"Ihr Garten ist groß."
b816658dd01c9aac,"Vincent",de,"Ihr Japanisch ist sehr gut!"
a6df6eb11bf0351f,"Vincent",de,"Ihr Kühlschrank ist praktisch."
26dd7a0b08e749bd,"Vincent",de,"ihr-Form: die normale ihr-Form ohne Pronomen (ihr geht → Geht!)."
976a6716204d2456,"Vincent",de,"Ija-ija-oh"
848ec4b48afd2951,"Vincent",de,"im Ausland"
6322ef3c96107e8f,"Vincent",de,"Im Infinitiv bleibt das Verb zusammen: Ich möchte gut aufpassen."
e91743ca0f91457c,"Vincent",de,"Im Präsens und Imperativ wandert das Präfix ans Satzende: aufpassen → Ich passe im Unterricht auf."
fff94fced4d4e399,"Vincent",de,"im steht bei Monaten und Jahreszeiten (im Winter)."
7ba78869de0c6f48,"Vincent",de,"Im Winter bin ich beschäftigt."
8ea2eb8f9bdff99f,"Vincent",de,"Im Zoo gibt es viele Vögel."
5f8aeaf16e82807f,"Vincent",de,"Imperativ"
196c2670f7ed9e05,"Vincent",de,"In der Stoßzeit ist er wirklich voll."
dce0ef80210afda4,"Vincent",de,"In welchem Stockwerk ist es?"
b9934d83ba2f8234,"Vincent",de,"Indonesien"
72f59ec2766fc09d,"Vincent",de,"ins Krankenhaus gehen"
db3b8f282707f38b,"Vincent",de,"Insel"
4012960c617217b6,"Vincent",de,"Insgesamt fünf Euro."
72a5b83986558126,"Vincent",de,"Ist das dein Hut?"
3e7692e88267d0bd,"Vincent",de,"Ist das dein Schlüssel?"
6aa0b117e3bb6396,"Vincent",de,"Ist das deine Küche?"
dbba2288146620e1,"Vincent",de,"Ist das euer Schlüssel?"
4fbe71634e925704,"Vincent",de,"Ist das Museum leicht zu finden?"
933859f1239def5a,"Vincent",de,"Ist deine Großmutter auch dort?"
b01583caa5abdfc2,"Vincent",de,"Ist der Zug immer voll?"
b5de0f7d2b82541f,"Vincent",de,"Ist es bei euch ruhig zu Hause?"
d0dfda47f43f17eb,"Vincent",de,"Ist es in Ordnung, wenn ich in der Bibliothek warte?"
f2908e8800599e23,"Vincent",de,"Ist es in Ordnung, wenn ich meine Hausaufgaben vergesse?"
4b588f27204651aa,"Vincent",de,"Ist es nah vom Bahnhof?"
c892bcc10e9a3be4,"Vincent",de,"Ja, aber die Gegend ist etwas belebt."
d316f60195771027,"Vincent",de,"Ja, alle sind nett. Aber der Abteilungsleiter ist streng."
c81f26574b638134,"Vincent",de,"Ja, am Freitag gibt es eine große Besprechung."
dd12303adb64b7e3,"Vincent",de,"Ja, biegen Sie an der Kreuzung rechts ab."
bfd853416cb391cc,"Vincent",de,"Ja, bis Sonntag!"
3745f76817b68db6,"Vincent",de,"Ja, bitte."
f10e405220f4e52b,"Vincent",de,"Ja, bitte. Die Umkleidekabine ist dort drüben."
de42e3d73bd5f90b,"Vincent",de,"Ja, da es ein großes Gebäude ist, finden Sie es sofort."
df8a3d16b43a7f7c,"Vincent",de,"Ja, das ist in Ordnung."
0398964feb5c187b,"Vincent",de,"Ja, das möchte ich unbedingt sehen!"
9ea8f9d395026c33,"Vincent",de,"Ja, die Farbe ist auch schön."
1985c5bc8b375377,"Vincent",de,"Ja, die ist gratis. Bitte sehr."
4f63d3702b79198a,"Vincent",de,"Ja, er ist hinter dem Gebäude."
73cbbd79be8e0ce7,"Vincent",de,"Ja, er ist sehr stark."
1c566614006b0e65,"Vincent",de,"Ja, es gibt viele Fenster. Hier ist die Küche."
0db10b5ec5d0680a,"Vincent",de,"Ja, es ist noch Zeit."
1a50d557e99ff568,"Vincent",de,"Ja, es ist schwül."
abeb378e17a934e7,"Vincent",de,"Ja, etwa drei Minuten zu Fuß."
1c04574c919e6a73,"Vincent",de,"Ja, geradeaus, bis Sie den Park sehen."
c53be862e1912bc9,"Vincent",de,"Ja, gerne."
dddfebf52a163c8c,"Vincent",de,"Ja, gibt es eine größere Größe?"
2887cbcbaf6cb72d,"Vincent",de,"Ja, ich arbeite seit zehn Jahren."
2136fa557107545f,"Vincent",de,"Ja, ich bin jeden Abend bis spät im Büro."
82983594f186e2ff,"Vincent",de,"Ja, ich denke, das ist in Ordnung. Aber der Lehrer ist heute schon nach Hause gegangen."
5a0b377b7c90608b,"Vincent",de,"Ja, ich habe Ärger mit einem Kollegen."
280fec4243f0b27e,"Vincent",de,"Ja, ich habe einen Hund."
e8de2b06303ddfdb,"Vincent",de,"Ja, ich habe einen kurzen Bart."
614663cc41f686fb,"Vincent",de,"Ja, ich habe zwei Katzen."
72fbabfaf7017071,"Vincent",de,"Ja, ich hatte einen Hund."
c1ffed5c35ba5f5e,"Vincent",de,"Ja, ich kann sie bewegen."
b12f7a776efb1a9b,"Vincent",de,"Ja, ich mache es morgens."
19e196f7a29e7564,"Vincent",de,"Ja, ich mache jeden Tag Überstunden."
0633f281cdf47a69,"Vincent",de,"Ja, ich möchte etwas frisches Gemüse."
d17587e525617410,"Vincent",de,"Ja, ich spreche auch Englisch."
6f85250386a2685b,"Vincent",de,"Ja, ich trinke ihn jeden Morgen."
15b33096012f6b7b,"Vincent",de,"Ja, ihre Augen sind sehr groß."
06005ef97bc5032c,"Vincent",de,"Ja, in letzter Zeit baut sich viel Stress bei mir auf."
8c7a293c1f1d2104,"Vincent",de,"Ja, irgendwann möchte ich wieder einen Hund."
4db224acb54eb80b,"Vincent",de,"Ja, machen wir das!"
83ee780b18ecd476,"Vincent",de,"Ja, mein Hals tut auch weh."
5011eb8ce44d7c4d,"Vincent",de,"Ja, mir geht es nicht wirklich gut."
0c75c7b1d7513709,"Vincent",de,"Ja, nächstes Jahr werde ich vielleicht Bereichsleiter."
4c03ca1936de50af,"Vincent",de,"Ja, ruhen Sie sich heute aus."
1b905ea0c1710180,"Vincent",de,"Ja, Sapporo ist eine der schneereichsten Städte Japans."
927e9f1429a6d38b,"Vincent",de,"Ja, sechs für zwei Euro."
c98cd580dcfabfca,"Vincent",de,"Ja, sehr gerne. Und du, Ai?"
f8c7f1d05d4452e7,"Vincent",de,"Ja, sehr gut. Er macht jeden Tag einen Spaziergang."
4e6414fb6a33b47a,"Vincent",de,"Ja, sehr süß. Auch wenn sie viel Lärm machen."
12f6941c80b0c625,"Vincent",de,"Ja, sie sind in diesem Gebäude."
c34e1d3ac4e07c47,"Vincent",de,"Ja, sie trägt eine Brille."
bbe9c3371e652b9c,"Vincent",de,"Ja, Tokio hat eine höhere Luftfeuchtigkeit."
571ec48336842f5c,"Vincent",de,"Ja, unter dem Gebäude gibt es einige."
20d07020aa5e6f6a,"Vincent",de,"Ja, verstanden."
75f548c4d9759b0e,"Vincent",de,"Ja, weil der Bus praktischer ist."
7516170fed239af3,"Vincent",de,"Ja, weil es Schwesterkatzen waren."
c9d893ace783ee47,"Vincent",de,"Ja, wie wäre es mit diesem hier?"
462ae9e507b2ad68,"Vincent",de,"Ja! Ich freue mich darauf."
80f565040b5bdcde,"Vincent",de,"Ja! Sind Löwen gruselig?"
35685ce05a3c468b,"Vincent",de,"Ja. Sie ist groß und hat kurze Haare."
c1cee6409ad32787,"Vincent",de,"Jacke"
773abe730c60c97a,"Vincent",de,"jagen"
c4cefbd794509bbc,"Vincent",de,"Jäger"
2888b3cb6cc36c81,"Vincent",de,"Jahr"
c36009e3095ef1bd,"Vincent",de,"Jahreszeit"
dd3fad1a6bb6d516,"Vincent",de,"Januar"
487146d55ef234f7,"Vincent",de,"Japan"
88cdd0c21b949c23,"Vincent",de,"Japanisch (Sprache)"
b1945b4dfa9e9f1b,"Vincent",de,"Jargon"
ca844a58bb9c335d,"Vincent",de,"Jede Lektion baut auf dem auf, was du schon kannst."
439df201802469f1,"Vincent",de,"jeder"
2e408fd8c16572de,"Vincent",de,"Jeder macht Fehler. Mach dir keine Sorgen."
dde38cf48f3dc8e7,"Vincent",de,"jederzeit"
b54864904f9ebb22,"Vincent",de,"jemand"
03f46b1720ffab44,"Vincent",de,"Jene Insel ist die kleinste."
87e2bb02359554d0,"Vincent",de,"Jener Berg ist der gefährlichste."
e2d837f311ed7bd4,"Vincent",de,"jetzt"
4a980f13924f6ad2,"Vincent",de,"jeweils"
cd868fcc0e30fdbb,"Vincent",de,"Job"
e082789c0c6790fb,"Vincent",de,"Jockey"
1648057dd74bbbab,"Vincent",de,"Jodler"
b9e5bf195c64a5f3,"Vincent",de,"Joghurt"
7ebbc0eae164b5c4,"Vincent",de,"Joker"
11e3968b51a086c7,"Vincent",de,"jonglieren"
3a7684caca6aa574,"Vincent",de,"Journalist"
306b9b270aa1866b,"Vincent",de,"Jubel"
f20ac2a124ee4134,"Vincent",de,"Jubiläum"
141be24b3774b90c,"Vincent",de,"Jugend"
39ca5910068d587f,"Vincent",de,"Juli"
c738b05d79b48a5e,"Vincent",de,"jung"
794be086a7e21f0c,"Vincent",de,"Junge"
3862dac697028a3e,"Vincent",de,"jüngere Schwester"
27a5d74634995b66,"Vincent",de,"jüngere/r Mitschüler/in"
70a1ca0785101936,"Vincent",de,"jüngerer Bruder"
2539adf46433a1c2,"Vincent",de,"Jungfrau"
d43adc78a052665a,"Vincent",de,"Juni"
7c2cbea70a936521,"Vincent",de,"Jupiter"
3dc8ad61ac9fa8fc,"Vincent",de,"Justiz"
cbdc4e48cf72b105,"Vincent",de,"Jute"
77372ddc8a9970ef,"Vincent",de,"Juwel"
a82cf7a9fdc1db6d,"Vincent",de,"Käfer"
0976ac3ebf809616,"Vincent",de,"kalt"
8320a7feda758d5e,"Vincent",de,"Kambodscha"
58115e1ae0ec6e41,"Vincent",de,"Kanada"
5db883fbffcda574,"Vincent",de,"Kaninchen"
4234332041cf09b1,"Vincent",de,"Kannst du dann mit mir darüber nachdenken?"
8eb99ad75e215b61,"Vincent",de,"Karte"
40e66e788112f9ae,"Vincent",de,"Kasachstan"
682ded2a0da7aa19,"Vincent",de,"Käse"
3229672c8e5c8bf6,"Vincent",de,"Kasse"
2398b3292e6ad1be,"Vincent",de,"Kassenbon"
79f4f42fb5d67c87,"Vincent",de,"Katze"
e66be704df477522,"Vincent",de,"kaufen"
ccf9b22a8a1b1ad4,"Vincent",de,"Käufer"
1700bd340ef24d62,"Vincent",de,"Kein Problem, ich komme früh."
d0d9e7c6c3672736,"Vincent",de,"Kein Problem, sie sind hinter Glas."
2703241a655390b2,"Vincent",de,"Kein Problem. Ich nehme eine Abkürzung."
e10e85103c12cd37,"Vincent",de,"Kein Problem. Wessen Tasche ist das?"
362e3fe3878a0a79,"Vincent",de,"kein verneint Nomen, die mit ein/eine stehen oder ganz ohne Artikel: Ich habe keine Sorge."
c25a0bc37b54e098,"Vincent",de,"Ken, Sie sehen irgendwie müde aus."
6de3cc0c943c6724,"Vincent",de,"Kind"
560b6ca96177d00b,"Vincent",de,"Klar. Sollen wir in der Bibliothek lernen?"
f649f5783931b8d8,"Vincent",de,"Klasse"
084581ab29471cca,"Vincent",de,"Klassenkamerad/in"
b0f8a800cc0d538b,"Vincent",de,"Klassenzimmer"
fe94e3a961ab1a98,"Vincent",de,"Kleid"
7cefa4b69b706d9c,"Vincent",de,"Kleidung"
d08c82678a5d25e8,"Vincent",de,"klein"
e33198c633f5eaac,"Vincent",de,"klein, niedrig"
11afb6783a2286d6,"Vincent",de,"Klingt gut! Lass uns beides machen, Berge und Meer."
d0fff2b78f03233d,"Vincent",de,"Klingt gut! Wohin möchtest du?"
2c773e0c9c8fff7b,"Vincent",de,"Klingt gut. Wo treffen wir uns?"
8564f347562efc78,"Vincent",de,"Klingt nach einer lustigen Familie!"
e89b84ea6bc06d93,"Vincent",de,"Kloster"
fc6bff461d72d38e,"Vincent",de,"Knie"
91f8efff061be731,"Vincent",de,"Knie und Zehen"
7923fe99e937fee2,"Vincent",de,"Koch"
fba2a454ff413133,"Vincent",de,"kochen"
8bf5913fe30762af,"Vincent",de,"Koffer"
42a6804706885430,"Vincent",de,"Kohle"
a3665646abd57a18,"Vincent",de,"Kollege, Kollegin"
bbae564efca62d64,"Vincent",de,"Kolumbien"
189d68a2a08de709,"Vincent",de,"Kommt ein Taifun?"
128b5c2a68025bee,"Vincent",de,"Komparativ und Superlativ"
e25311808d069709,"Vincent",de,"Komparativ und Superlativ: Wetter (vertieft)"
7262fb07ccd52a7f,"Vincent",de,"kompliziert"
2a7e99597c3e063c,"Vincent",de,"König"
2f718cca6a3684a3,"Vincent",de,"können"
78fbe3f163880ace,"Vincent",de,"Können Sie es etwas günstiger machen?"
c8e9272a4515e476,"Vincent",de,"Können Sie Ihre Hand bewegen?"
6b52fa35fc459d53,"Vincent",de,"kontaktieren"
2424ffd7d973f89f,"Vincent",de,"Kontinent"
69be143d8347aa19,"Vincent",de,"Konto"
2dc562d6ed4fff54,"Vincent",de,"Kopf"
4c44f87da1d473aa,"Vincent",de,"Kopf, Schultern, Knie und Zehen"
236ac1d78cbacdd9,"Vincent",de,"Korea"
2c40c849e5cd8766,"Vincent",de,"Körper"
6d0a6ae2de2a23cb,"Vincent",de,"Körperbau"
3dc82cf03424c4dd,"Vincent",de,"Körpergröße"
c033cadfc693b9f5,"Vincent",de,"Körpertemperatur"
f91ae82255b5792b,"Vincent",de,"kräftig"
7215bf32514216ef,"Vincent",de,"kräftig, füllig"
7600251246cdfd70,"Vincent",de,"Krankenhaus, Klinik"
2594e3e12d4f14e2,"Vincent",de,"Krankenpfleger(in)"
69f76a017bf9f19d,"Vincent",de,"Krankenwagen"
9e90b7326b926d69,"Vincent",de,"Krankenzimmer"
0829b9854273a46e,"Vincent",de,"Krankheit"
4a4da00119199343,"Vincent",de,"Krawatte"
2611353628aec76d,"Vincent",de,"Kreuzung"
b3c2a866384bfc8c,"Vincent",de,"Krieg"
339b1ff6a69cbb7e,"Vincent",de,"Kroatien"
bb6aaaac2d95c1a9,"Vincent",de,"Krone"
80d8f5b72ea9842f,"Vincent",de,"Krug"
a3eca50c85df126a,"Vincent",de,"Küche"
32fcacbf98fefd4d,"Vincent",de,"Kuchen"
462ff40111253e4c,"Vincent",de,"Kuh"
bc8c7ddfcb50dc8b,"Vincent",de,"kühl"
6019224a22f982f0,"Vincent",de,"Kühlschrank"
5e449532e3da37d5,"Vincent",de,"Kultur"
242239f485eae221,"Vincent",de,"Kummer"
65f26b47d502c459,"Vincent",de,"Kunde, Kundin"
d0b945d2eee57280,"Vincent",de,"kündigen, aufhören"
103a1c763a3d6cd0,"Vincent",de,"Kunst"
67cc33f60d6b73dd,"Vincent",de,"Kur"
98d104b3fce32e53,"Vincent",de,"kurz"
031bd2edf966b0cf,"Vincent",de,"kurz (Dauer)"
ed266e3709dd9abd,"Vincent",de,"kurz (Länge)"
8addb9da70147628,"Vincent",de,"Kuss"
15c4b69e724d78db,"Vincent",de,"lächelndes Gesicht"
5f2f0fb7333dcc59,"Vincent",de,"lachen"
99c52bac52e32a46,"Vincent",de,"lachen, lächeln"
2b33bf57792f2da8,"Vincent",de,"Laden"
1af27a48eceea84b,"Vincent",de,"Lampe"
29d84d018d2cefe2,"Vincent",de,"Land"
8e1fb8e46aaadc4c,"Vincent",de,"Länder"
3f6fa37d275301b4,"Vincent",de,"Landschaft"
a9f3b558b61a4082,"Vincent",de,"Landschaft, Aussicht"
dfca8ccd9217582b,"Vincent",de,"lang"
7869c3230fca78ad,"Vincent",de,"lang (Dauer)"
930e0d2ed4c966a1,"Vincent",de,"langsam"
7b5865d00c84992a,"Vincent",de,"Lass uns am Donnerstag vorbereiten."
e08bb91999a4d7b0,"Vincent",de,"Lass uns den Zeitplan für diese Woche bestätigen."
32c622a752aea7fa,"Vincent",de,"Lass uns vorsichtig hinschauen."
ca988869d54db87c,"Vincent",de,"Lass uns wieder zusammen hochsteigen."
d6fb70cf1a5b6f1c,"Vincent",de,"Lass uns zusammen einen Kaffee trinken gehen."
faf395057ec7d124,"Vincent",de,"Lassen Sie sich untersuchen!"
5a8dd24a6e846d7d,"Vincent",de,"Laute von sich geben"
198247fc74ab0a14,"Vincent",de,"lebhaft"
83bddd62e1981b35,"Vincent",de,"lecker"
55c1ea3676b46bf9,"Vincent",de,"leer sein, wenig besucht sein"
c4c6590ec041f721,"Vincent",de,"Legen Sie sich hin!"
f798b53496f826ba,"Vincent",de,"Lehrbuch"
4fa8ec029e8d9d16,"Vincent",de,"Lehrer(in)"
3a91f08454b3d42b,"Vincent",de,"Lehrer/in"
dd5eb5334e9ac4a3,"Vincent",de,"leicht verständlich"
371826fee0a51353,"Vincent",de,"leihen, mieten"
40d09f173e58a413,"Vincent",de,"Lektion 1 — Familie"
88b55519fd124b72,"Vincent",de,"Lektion 10 — Gesundheit & Anweisungen"
271221fa2e05bf22,"Vincent",de,"Lektion 11 — Reisen"
19c34e26854466fe,"Vincent",de,"Lektion 12 — Wegbeschreibung"
755362cebedda652,"Vincent",de,"Lektion 13 — Zeit"
c1803e8f5cc1d9f0,"Vincent",de,"Lektion 14 — Länder"
9aa70487f5933d2e,"Vincent",de,"Lektion 15 — Landschaft"
96e48e501bd06323,"Vincent",de,"Lektion 16 — Verkehr"
fb2914cb43443479,"Vincent",de,"Lektion 17 — Arbeit"
499c3498be7073bf,"Vincent",de,"Lektion 18 — Schule"
f54603145301632f,"Vincent",de,"Lektion 19 — Wetter"
4362425e060b1335,"Vincent",de,"Lektion 2 — Körper"
661db02d70f7d98f,"Vincent",de,"Lektion 3 — Aussehen"
03b53014feba03cc,"Vincent",de,"Lektion 4 — Gefühle"
707b038e163ec864,"Vincent",de,"Lektion 5 — Essen"
08c175fc0ab9e14c,"Vincent",de,"Lektion 6 — Zuhause"
a58a76e0d15cf435,"Vincent",de,"Lektion 7 — Kleidung"
32133b9f28b077fc,"Vincent",de,"Lektion 8 — Einkaufen"
010784d393e32af7,"Vincent",de,"Lektion 9 — Tiere"
2436db0daa5299cc,"Vincent",de,"lernen"
313d14fb70423f26,"Vincent",de,"lesen"
c81b8c1b22bd254b,"Vincent",de,"letzter Zug"
35a07e9120a6a19e,"Vincent",de,"Licht"
0f08205579f710ad,"Vincent",de,"Linie"
99fdfbd6f6090e3b,"Vincent",de,"Lob"
55ca85440d4552aa,"Vincent",de,"Loch"
37eccd1b34617d3d,"Vincent",de,"locker"
692b1f28919ab6b6,"Vincent",de,"Löffel"
e7362e908efb0b84,"Vincent",de,"Lohn"
51a289d42b94b0b7,"Vincent",de,"London. Ich habe in der Hauptstadt gewohnt."
64bc1845327e6748,"Vincent",de,"Los"
e9d595f383563cbe,"Vincent",de,"Löwe"
cbd8c43647c391df,"Vincent",de,"Luft"
715267643c36dd19,"Vincent",de,"Luftfeuchtigkeit"
2f72a7b394728c15,"Vincent",de,"lustig, angenehm"
0e17db7fe8959981,"Vincent",de,"Mach dir keine Sorgen wegen Fehlern — pausiere und wiederhole jederzeit."
f6f5114884c4b0ee,"Vincent",de,"machen"
ec643e9b163dec02,"Vincent",de,"Machen Sie sich keine Sorgen!"
72c0ed76bd423b4c,"Vincent",de,"Machen Sie viele Überstunden?"
d07306b5211ad8d8,"Vincent",de,"machen, zubereiten"
97475ccb6bd6c191,"Vincent",de,"Machst du es selbst?"
d96eef12d34ad08b,"Vincent",de,"Macht euch keine Sorgen!"
6de566a37415a3df,"Vincent",de,"Mädchen"
5b64e7959a8a6106,"Vincent",de,"Magst du scharfes Essen?"
a773e485798b647f,"Vincent",de,"Mahlzeit"
1f80809bf43b7267,"Vincent",de,"Malaysia"
875d6d9a3dd620c0,"Vincent",de,"man selbst"
8249905f8152bee0,"Vincent",de,"Man sieht den Wald und den Fluss dort unten."
a465c8585e5abeee,"Vincent",de,"Manche Adjektive ändern dabei den Stammvokal (hoch → höher → am höchsten)."
126dad81b3be7bf4,"Vincent",de,"Mann"
95bd82421e22524b,"Vincent",de,"Mantel"
3095b6c4490bdb07,"Vincent",de,"Markt"
5a161e29e09e6330,"Vincent",de,"Marokko"
955d3fb75df87c7e,"Vincent",de,"März"
a72fa195d91a7777,"Vincent",de,"Mazedonien"
6c61ff35819d107b,"Vincent",de,"Mechanik"
5e746b6a4e76a2bc,"Vincent",de,"Mechaniker"
34497449c4afa412,"Vincent",de,"Medikament"
2eaee6ff17108418,"Vincent",de,"Medikamente einnehmen"
f995a7b22f816f3c,"Vincent",de,"Meer"
1e4ffea23c22e7fc,"Vincent",de,"Meer oder Berge, was ist besser?"
19aaa698340da341,"Vincent",de,"Mein Bauch ist in Ordnung."
ed1a153d5735880d,"Vincent",de,"Mein Bruder ist freundlich."
